 # Time         Temp      Kin     Potencial       E_tot        Pressure
   3.5506326487422961E-002   301.95638389792657        3.7659065780502505       0.90755136152568960        4.6734579395759406        655094981.11439776     
   3.6246041622577607E-002   299.60523356757869        3.7365837587054700       0.75509612961452943        4.4916798883199993        602131403.76838934     
   3.6985756757732247E-002   297.65727859364728        3.7122894670750815       0.77666477898872310        4.4889542460638046        609924593.04575062     
   3.7725471892886893E-002   298.03194312160878        3.7169621671259900       0.83774849356863323        4.5547106606946235        632026308.93517661     
   3.8465187028041539E-002   305.59532024429905        3.8112902660750172       0.77576709918632847        4.5870573652613453        610199587.93035781     
   3.9204902163196186E-002   306.82485369240692        3.8266246267544970       0.80448428373783898        4.6311089104923360        620010281.63034785     
   3.9944617298350832E-002   300.74014133398686        3.7507379771651852       0.83424098476019393        4.5849789619253789        630259564.63672686     
   4.0684332433505485E-002   293.99686735204403        3.6666379508025102       0.78667021080600286        4.4533081616085131        613537245.18418813     
   4.1424047568660131E-002   297.16622094248686        3.7061651480100730       0.86293151797297718        4.5690966659830501        639723347.06079078     
   4.2163762703814785E-002   291.06895444030175        3.6301219270246663       0.89698729641440100        4.5271092234390675        652202627.77439249     
   4.2903477838969431E-002   304.63162497197078        3.7992713568588976       0.76652036340762131        4.5657917202665184        606404349.54739141     
   4.3643192974124077E-002   307.95694614597807        3.8407437335037220       0.79351287076453902        4.6342566042682618        615872011.43743479     
   4.4382908109278731E-002   288.79443017326338        3.6017547642291596       0.76922044264434042        4.3709752068735002        607034319.32798481     
   4.5122623244433377E-002   300.23053567784876        3.7443823331218691       0.78406840256589516        4.5284507356877644        613371098.16121447     
   4.5862338379588030E-002   296.36429170297771        3.6961637346959590       0.81855089093050659        4.5147146256264659        624901590.31036854     
   4.6602053514742676E-002   306.24478786000145        3.8193902251970311       0.76383259576762152        4.5832228209646528        605657510.39538884     
   4.7341768649897323E-002   302.99379047318564        3.7788447918261885       0.82934619723622327        4.6081909890624120        628718612.21039295     
   4.8081483785051976E-002   302.75280347395295        3.7758392765464004       0.81943965995244616        4.5952789364988469        624821650.16122627     
   4.8821198920206622E-002   308.76810127049941        3.8508602092007109       0.79707144896092263        4.6479316581616335        616956489.63050663     
   4.9560914055361276E-002   292.13976164681384        3.6434767031375985       0.82718606507834291        4.4706627682159414        627300674.43791127     
   5.0300629190515922E-002   299.88421932559919        3.7400631827459527       0.87664700973340148        4.6167101924793545        643662604.73992467     
   5.1040344325670568E-002   293.93757356064214        3.6658984569849089       0.74964981854255575        4.4155482755274642        598315741.12752712     
   5.1780059460825222E-002   303.03233302542623        3.7793254826105467       0.88648454932336751        4.6658100319339137        647917663.93199682     
   5.2519774595979868E-002   309.27311419186833        3.8571585740772307       0.76696985454028910        4.6241284286175190        605261786.03494430     
   5.3259489731134521E-002   291.97502317552028        3.6414221359027756       0.77026206119776031        4.4116841971005361        606737077.52702558     
   5.3999204866289167E-002   303.49161503716800        3.7850535057338570       0.77147985732070612        4.5565333630545632        608270696.27355969     
   5.4738920001443821E-002   309.08077395557422        3.8547597661708264       0.84492723398051206        4.6996870001513384        633175815.81046903     
   5.5478635136598467E-002   308.14831689602966        3.8431304502777217       0.85524018964076665        4.6983706399184886        636883747.67681408     
   5.6218350271753113E-002   292.37114388281930        3.6463624307826596       0.79140740996505121        4.4377698407477109        615666809.60852933     
   5.6958065406907767E-002   311.64865885232928        3.8867856319582330       0.81937168229797697        4.7061573142562096        624480381.33924603     
   5.7697780542062413E-002   294.02027465603311        3.6669298794543534       0.80831663661092845        4.4752465160652823        621131795.25986588     
   5.8437495677217066E-002   314.78767392322777        3.9259344565384460       0.81635632125524960        4.7422907777936958        623302548.66952980     
   5.9177210812371712E-002   298.06119299679955        3.7173269625178489       0.80231953817574175        4.5196465006935904        618093924.88421988     
   5.9916925947526359E-002   299.05965676777510        3.7297794936898097       0.86101992905373115        4.5907994227435402        639553579.64300323     
   6.0656641082681012E-002   287.80202636438332        3.5893778110291681       0.81991180139446707        4.4092896124236347        624633392.80493104     
   6.1396356217835658E-002   315.58348619635552        3.9358595809407775       0.82788777619935439        4.7637473571401312        627738995.89868319     
   6.2136071352990312E-002   293.40374279413481        3.6592406848616497       0.79803380795565837        4.4572744928173078        617886087.23191822     
   6.2875786488144958E-002   298.40022384583995        3.7215552503522757       0.79181244508068260        4.5133676954329580        615465739.72876060     
   6.3615501623299611E-002   313.46343025000698        3.9094188992399150       0.81049059964432490        4.7199094988842401        622055741.61477649     
   6.4355216758454251E-002   308.09792569627240        3.8425019868281600       0.84021318718667903        4.6827151740148389        631749657.47441208     
   6.5094931893608904E-002   297.29446452823333        3.7077645623258784       0.78766661487751088        4.4954311772033888        613982423.71418202     
   6.5834647028763557E-002   303.64989537726103        3.7870275291548481       0.85446546094698095        4.6414929901018294        638408212.47839010     
   6.6574362163918210E-002   291.19479472378760        3.6316913680983918       0.83818494106514074        4.4698763091635323        632353460.80842817     
   6.7314077299072850E-002   291.36079971265076        3.6337617309484127       0.82566555831320165        4.4594272892616145        627584992.73911166     
   6.8053792434227503E-002   297.27807035788476        3.7075600993065501       0.84562280272994905        4.5531829020364993        634716616.64038038     
   6.8793507569382156E-002   305.25075395582678        3.8069929419529664       0.80489300119365947        4.6118859431466257        620279915.98024702     
   6.9533222704536796E-002   300.17666551814438        3.7437104811604289       0.83215337950857493        4.5758638606690045        629254270.89389515     
   7.0272937839691449E-002   296.47236800936588        3.6975116289444747       0.82383024379074032        4.5213418727352153        627215121.22772849     
   7.1012652974846102E-002   302.78471314589433        3.7762372441002445       0.82664385649818695        4.6028811005984318        628323095.57913709     
   7.1752368110000755E-002   307.52148806508791        3.8353128350735566       0.84460734458217912        4.6799201796557357        634305837.59347260     
   7.2492083245155395E-002   294.61383355818742        3.6743325624022294       0.80941913730635795        4.4837516997085869        622267699.31029475     
   7.3231798380310048E-002   287.09338207573165        3.5805398187546507       0.83162510265402445        4.4121649214086753        629165189.19736159     
   7.3971513515464701E-002   303.82464943265808        3.7892070076552371       0.78788928880898190        4.5770962964642194        614007425.20021462     
