 # Time         Temp      Kin     Potencial       E_tot        Pressure
   0.0000000000000000        304.06062535388526        3.7921500263208445       0.85360667817478131        4.6457567044956258        636503521.47891259     
   7.3971513515464502E-004   291.75818112196475        3.6387177489136966       0.69727409496686987        4.3359918438805662        581822951.11021531     
   1.4794302703092900E-003   324.65242778211183        4.0489646139686544       0.83405538028932269        4.8830199942579773        629531369.84444606     
   2.2191454054639351E-003   318.34755126008906        3.9703321450617990       0.77804793338260303        4.7483800784444012        609825185.37955332     
   2.9588605406185801E-003   299.88195655396157        3.7400349621583149       0.69987184109585510        4.4399068032541704        583344499.23779106     
   3.6985756757732251E-003   296.59969634392326        3.6990996285306794       0.75514545464759320        4.4542450831782725        601783959.36811280     
   4.4382908109278701E-003   295.91005918252131        3.6904986872653693       0.84987301467525100        4.5403717019406207        634910367.64033175     
   5.1780059460825156E-003   310.10163662454681        3.8674916494671545       0.72215858871128857        4.5896502381784430        589935020.99115324     
   5.9177210812371601E-003   287.53426053571809        3.5860383184755404       0.85837281436650736        4.4444111328420481        638088026.43380654     
   6.6574362163918056E-003   296.46719809536017        3.6974471513768519       0.78432150763746256        4.4817686590143149        611366439.45386612     
   7.3971513515464502E-003   294.75941655472747        3.6761482284836853       0.69258852585247954        4.3687367543361644        578951365.78235888     
   8.1368664867010956E-003   305.34975010438922        3.8082275912829799       0.90534280086629337        4.7135703921492738        653410896.86002374     
   8.8765816218557402E-003   292.71585899828943        3.6506616110289736       0.75406979908742089        4.4047314101163941        600566283.10828817     
   9.6162967570103848E-003   305.72574153806158        3.8129168400912969       0.77256793930824175        4.5854847793995388        607704854.35153508     
   1.0356011892165031E-002   310.12355679560403        3.8677650310572727       0.71758111923438073        4.5853461502916533        589032827.63794839     
   1.1095727027319676E-002   295.31399022841060        3.6830646997262426       0.78531500490603279        4.4683797046322749        612429076.97170699     
   1.1835442162474320E-002   291.15929127837546        3.6312485801139318       0.77769648827607474        4.4089450683900067        608719264.78830743     
   1.2575157297628965E-002   304.31294627414650        3.7952968947563619       0.73335577500577376        4.5286526697621357        593259403.49318159     
   1.3314872432783611E-002   280.22113786995266        3.4948313156707767       0.67275571475379436        4.1675870304245706        571839793.66900659     
   1.4054587567938256E-002   308.91916252551601        3.8527441984266111       0.76186422313037916        4.6146084215569907        603840829.22096646     
   1.4794302703092900E-002   280.99778336766065        3.5045173979813278       0.80645732553658545        4.3109747235179130        619249969.01207232     
   1.5534017838247545E-002   290.26066766598382        3.6200412245037885       0.78459026030322743        4.4046314848070152        611593604.60848665     
   1.6273732973402191E-002   298.53804759907405        3.7232741455523559       0.82828409057069363        4.5515582361230491        628258125.67403758     
   1.7013448108556834E-002   286.77076681884893        3.5765162611057266       0.83480086221737604        4.4113171233231032        630561808.89881921     
   1.7753163243711480E-002   291.07066773073808        3.6301432946528016       0.85000618654678606        4.4801494811995868        637219190.78323579     
   1.8492878378866123E-002   289.31757857645022        3.6082793092227967       0.76174401338551700        4.3700233226083141        604375082.73421776     
   1.9232593514020770E-002   286.30909099875367        3.5707583831454075       0.76654441674137785        4.3373027998867855        607180548.08277953     
   1.9972308649175416E-002   297.01436359370359        3.7042712301490690       0.86947946388183106        4.5737506940308998        644043833.25337136     
   2.0712023784330062E-002   294.28763540645679        3.6702643199975062       0.88604354400386587        4.5563078640013721        650865312.64650500     
   2.1451738919484705E-002   286.44397168973677        3.5724405733838389       0.83478181874591195        4.4072223921297509        630815809.37096560     
   2.2191454054639351E-002   295.15973168257841        3.6811408348787076       0.78648092304530937        4.4676217579240172        613647132.49564052     
   2.2931169189793998E-002   306.68690134789398        3.8249041278037801       0.89861382300420156        4.7235179508079819        651651431.76403821     
   2.3670884324948641E-002   322.58415487089729        4.0231697542574612       0.71557332626572312        4.7387430805231840        586245064.33950806     
   2.4410599460103287E-002   301.73353489358595        3.7631272742298618       0.75243272739109457        4.5155600016209565        598614857.69776678     
   2.5150314595257930E-002   284.82507111980811        3.5522501464526286       0.71985993716206864        4.2721100836146970        586567716.89888310     
   2.5890029730412576E-002   307.57859398986835        3.8360250424957028       0.70070481808820984        4.5367298605839119        580343869.81856132     
   2.6629744865567222E-002   312.88705931930809        3.9022305793531276       0.74492709304599780        4.6471576723991257        594200931.51110005     
